"Date/Time","Date/Time","No.1","No.2"
"時差:GMT+9:00/夏時間:off","日付のシリアル値(Excel)","Ch.1","Ch.2"
"","","C","%"
"2019-11-09 12:29:39","43778.520590278","16.8","76"
"2019-11-09 12:34:39","43778.5240625","15.5","65"
"2019-11-09 12:39:39","43778.527534722","13.6","53"
"2019-11-09 12:44:39","43778.531006944","13.6","58"
"2019-11-09 12:49:39","43778.534479167","14.3","64"
"2019-11-09 12:54:39","43778.537951389","14.8","66"
"2019-11-09 12:59:39","43778.541423611","15.2","67"
"2019-11-09 13:04:39","43778.544895833","15.5","69"
"2019-11-09 13:09:39","43778.548368056","15.7","70"
"2019-11-09 13:14:39","43778.551840278","15.8","71"
"2019-11-09 13:19:39","43778.5553125","16.0","71"
"2019-11-09 13:24:39","43778.558784722","16.1","72"
"2019-11-09 13:29:39","43778.562256944","16.3","72"
"2019-11-09 13:34:39","43778.565729167","16.4","73"
"2019-11-09 13:39:39","43778.569201389","16.5","74"
"2019-11-09 13:44:39","43778.572673611","16.6","74"
"2019-11-09 13:49:39","43778.576145833","16.8","75"
"2019-11-09 13:54:39","43778.579618056","16.8","75"
"2019-11-09 13:59:39","43778.583090278","14.9","59"
"2019-11-09 14:04:39","43778.5865625","13.3","52"
"2019-11-09 14:09:39","43778.590034722","13.7","58"
"2019-11-09 14:14:39","43778.593506944","14.4","62"
"2019-11-09 14:19:39","43778.596979167","14.8","65"
"2019-11-09 14:24:39","43778.600451389","15.2","67"
"2019-11-09 14:29:39","43778.603923611","21.1","59"
